PH, moisture
82000, 68, 5153
84000, 64, 5037
86000, 73, 5096
88000, 74, 5072
90000, 78, 5054
92000, 77, 5124
94000, 69, 5145
96000, 66, 5068
98000, 62, 5006
100000, 68, 5090
102000, 68, 5002
104000, 64, 5109
106000, 71, 5106
108000, 71, 5182
110000, 71, 5130
112000, 62, 5099
114000, 76, 5124
116000, 69, 5126
118000, 79, 5073
120000, 66, 5141
122000, 78, 5172
124000, 65, 5141
126000, 75, 5120
128000, 65, 5181
130000, 66, 5084
132000, 64, 5192
134000, 76, 5055
136000, 70, 5188
138000, 78, 5106
140000, 63, 5104
142000, 69, 5153
144000, 65, 5155
146000, 75, 5074
148000, 71, 5008
150000, 73, 5157
152000, 68, 5183
154000, 77, 5038
156000, 73, 5112
158000, 78, 5144
160000, 74, 5164
162000, 77, 5093
164000, 71, 5068
166000, 63, 5174
168000, 69, 5162
170000, 61, 5154
172000, 62, 5003
174000, 75, 5193
176000, 70, 5061
178000, 75, 5181
180000, 67, 5098
182000, 79, 5080
184000, 66, 5104
186000, 65, 5040
188000, 65, 5196
190000, 60, 5009
192000, 64, 5019
194000, 60, 5059
196000, 71, 5049
198000, 79, 5166
200000, 70, 5014
202000, 62, 5104
204000, 70, 5163
206000, 79, 5112
208000, 64, 5067
210000, 78, 5083
212000, 63, 5010
214000, 61, 5078
216000, 66, 5195
218000, 62, 5191
220000, 61, 5167
222000, 67, 5165
224000, 72, 5020
226000, 62, 5198
228000, 73, 5143
230000, 79, 5068
232000, 76, 5072
234000, 71, 5052
236000, 70, 5091
238000, 73, 5081
240000, 69, 5048
242000, 67, 5178
244000, 62, 5154
246000, 77, 5038
248000, 67, 5038
250000, 68, 5190
252000, 79, 5187
254000, 72, 5197
256000, 64, 5058
258000, 78, 5144
260000, 74, 5134
262000, 72, 5189
264000, 68, 5008
266000, 62, 5145
268000, 76, 5193
270000, 75, 5045
272000, 60, 5036
274000, 78, 5181
276000, 73, 5039
278000, 78, 5181
280000, 66, 5148
282000, 78, 5110
284000, 61, 5159
286000, 72, 5185
288000, 73, 5044
290000, 64, 5189
292000, 76, 5194
294000, 70, 5069
296000, 69, 5084
298000, 68, 5166
300000, 66, 5139
302000, 62, 5018
304000, 64, 5167
306000, 78, 5126
308000, 78, 5190
310000, 78, 5129
312000, 62, 5104
314000, 79, 5038
316000, 66, 5006
318000, 78, 5020
320000, 78, 5076
322000, 70, 5066
324000, 68, 5182
326000, 71, 5052
328000, 64, 5053
330000, 64, 5184
332000, 75, 5179
334000, 70, 5076
336000, 70, 5057
338000, 62, 5031
340000, 64, 5062
342000, 66, 5147
344000, 76, 5076
346000, 61, 5140
348000, 71, 5033
350000, 71, 5111
352000, 62, 5008
354000, 72, 5031
356000, 75, 5198
358000, 71, 5171
360000, 61, 5170
362000, 68, 5035
364000, 74, 5123
366000, 65, 5084
368000, 73, 5144
370000, 74, 5115
372000, 72, 5038
374000, 63, 5169
376000, 63, 5073
378000, 61, 5047
380000, 67, 5046
382000, 60, 5183
384000, 60, 5132
386000, 75, 5153
388000, 67, 5056
390000, 62, 5152
392000, 68, 5077
394000, 76, 5060
396000, 73, 5119
398000, 73, 5083
400000, 73, 5133
402000, 74, 5026
404000, 68, 5149
406000, 68, 5084
408000, 77, 5017
410000, 75, 5112
412000, 79, 5061
414000, 77, 5087
416000, 77, 5198
418000, 60, 5017
420000, 71, 5111
422000, 77, 5189
424000, 64, 5062
426000, 75, 5101
428000, 78, 5032
430000, 65, 5040
432000, 73, 5172
434000, 75, 5066
436000, 77, 5179
438000, 60, 5007
440000, 71, 5176
442000, 72, 5198
444000, 60, 5055
446000, 63, 5064
448000, 63, 5119
450000, 71, 5075
452000, 69, 5184
454000, 74, 5093
456000, 79, 5088
458000, 62, 5152
460000, 65, 5084
462000, 78, 5105
464000, 68, 5032
466000, 64, 5019
468000, 76, 5185
470000, 72, 5059
472000, 63, 5007
474000, 64, 5129
476000, 60, 5144
478000, 63, 5156
480000, 64, 5143
482000, 78, 5111
484000, 69, 5034
486000, 67, 5162
488000, 77, 5031
490000, 65, 5096
492000, 76, 5048
494000, 60, 5195
496000, 63, 5199
498000, 67, 5129
500000, 73, 5122
502000, 65, 5109
504000, 79, 5056
506000, 60, 5072
508000, 70, 5023
510000, 70, 5055
512000, 77, 5097
514000, 76, 5167
516000, 73, 5134
518000, 76, 5180
520000, 71, 5167
522000, 77, 5062
524000, 67, 5067
526000, 66, 5009
528000, 72, 5058
530000, 61, 5193
532000, 79, 5137
534000, 64, 5190
536000, 72, 5153
538000, 79, 5018
540000, 65, 5197
542000, 65, 5128
544000, 73, 5072
546000, 68, 5153
548000, 65, 5027
550000, 61, 5109
552000, 70, 5123
554000, 70, 5199
556000, 65, 5073
558000, 73, 5077
560000, 67, 5184
562000, 61, 5113
564000, 67, 5047
566000, 78, 5172
568000, 78, 5108
570000, 75, 5126
572000, 61, 5025
574000, 60, 5069
576000, 78, 5037
578000, 70, 5024
580000, 62, 5134
582000, 67, 5031
584000, 75, 5016
586000, 77, 5049
