PH, moisture
82000, 78, 5034
84000, 76, 5125
86000, 63, 5031
88000, 73, 5138
90000, 60, 5110
92000, 68, 5069
94000, 61, 5032
96000, 71, 5196
98000, 72, 5057
100000, 73, 5028
102000, 75, 5124
104000, 67, 5017
106000, 71, 5073
108000, 65, 5166
110000, 66, 5197
112000, 79, 5019
114000, 69, 5081
116000, 67, 5023
118000, 69, 5122
120000, 73, 5160
122000, 60, 5062
124000, 71, 5094
126000, 60, 5052
128000, 78, 5075
130000, 68, 5078
132000, 74, 5143
134000, 64, 5015
136000, 64, 5112
138000, 74, 5113
140000, 76, 5132
142000, 77, 5180
144000, 60, 5000
146000, 77, 5137
148000, 75, 5089
150000, 74, 5092
152000, 66, 5103
154000, 79, 5037
156000, 60, 5087
158000, 60, 5107
160000, 79, 5047
162000, 75, 5039
164000, 60, 5047
166000, 72, 5000
168000, 71, 5145
170000, 66, 5085
172000, 77, 5118
174000, 61, 5132
176000, 72, 5187
178000, 60, 5160
180000, 64, 5193
182000, 69, 5027
184000, 70, 5084
186000, 68, 5062
188000, 67, 5078
190000, 65, 5125
192000, 68, 5101
194000, 75, 5165
196000, 72, 5112
198000, 63, 5147
200000, 77, 5053
202000, 75, 5101
204000, 68, 5145
206000, 75, 5021
208000, 76, 5140
210000, 75, 5051
212000, 77, 5089
214000, 62, 5014
216000, 61, 5011
218000, 63, 5168
220000, 72, 5014
222000, 72, 5052
224000, 73, 5012
226000, 65, 5155
228000, 71, 5013
230000, 61, 5115
232000, 77, 5121
234000, 67, 5128
236000, 65, 5095
238000, 63, 5110
240000, 63, 5159
242000, 62, 5096
244000, 72, 5069
246000, 68, 5105
248000, 65, 5061
250000, 60, 5138
252000, 71, 5067
254000, 77, 5160
256000, 79, 5037
258000, 61, 5169
260000, 66, 5123
262000, 77, 5139
264000, 77, 5058
266000, 63, 5011
268000, 74, 5089
270000, 76, 5166
272000, 66, 5124
274000, 78, 5050
276000, 73, 5105
278000, 61, 5004
280000, 76, 5024
282000, 75, 5198
284000, 71, 5038
286000, 64, 5005
288000, 70, 5197
290000, 60, 5023
292000, 61, 5078
294000, 60, 5036
296000, 77, 5165
298000, 76, 5045
300000, 63, 5111
302000, 67, 5189
304000, 61, 5084
306000, 78, 5198
308000, 72, 5040
310000, 79, 5135
312000, 65, 5166
314000, 79, 5012
316000, 77, 5081
318000, 67, 5180
320000, 70, 5052
322000, 79, 5181
324000, 64, 5054
326000, 76, 5005
328000, 63, 5091
330000, 65, 5065
332000, 76, 5107
334000, 60, 5176
336000, 61, 5101
338000, 70, 5018
340000, 66, 5077
342000, 66, 5163
344000, 61, 5083
346000, 71, 5120
348000, 70, 5003
350000, 73, 5195
352000, 72, 5017
354000, 75, 5139
356000, 61, 5033
358000, 71, 5028
360000, 77, 5064
362000, 64, 5144
364000, 67, 5045
366000, 72, 5003
368000, 66, 5093
370000, 76, 5197
372000, 65, 5019
374000, 74, 5175
376000, 65, 5173
378000, 71, 5081
380000, 78, 5165
382000, 72, 5111
384000, 68, 5092
386000, 78, 5053
388000, 74, 5167
390000, 66, 5066
392000, 77, 5050
394000, 66, 5009
396000, 65, 5117
398000, 60, 5188
400000, 69, 5171
402000, 70, 5013
404000, 78, 5186
406000, 75, 5109
408000, 77, 5180
410000, 62, 5024
412000, 62, 5004
414000, 70, 5178
416000, 77, 5092
418000, 76, 5031
420000, 65, 5055
422000, 71, 5190
424000, 68, 5193
426000, 61, 5087
428000, 66, 5142
430000, 75, 5122
432000, 75, 5192
434000, 77, 5091
436000, 63, 5175
438000, 64, 5024
440000, 79, 5195
442000, 69, 5095
444000, 67, 5064
446000, 63, 5182
448000, 79, 5104
450000, 74, 5128
452000, 75, 5126
454000, 63, 5190
456000, 64, 5106
458000, 70, 5128
460000, 68, 5132
462000, 61, 5135
464000, 75, 5176
466000, 71, 5047
468000, 61, 5046
470000, 60, 5126
472000, 66, 5054
474000, 66, 5192
476000, 62, 5049
478000, 73, 5020
480000, 64, 5182
482000, 65, 5153
484000, 71, 5026
486000, 73, 5084
488000, 64, 5134
490000, 64, 5033
492000, 69, 5000
494000, 68, 5120
496000, 78, 5180
498000, 76, 5142
500000, 60, 5030
502000, 66, 5025
504000, 73, 5183
506000, 70, 5174
508000, 71, 5041
510000, 67, 5195
512000, 79, 5195
514000, 75, 5157
516000, 62, 5135
518000, 78, 5087
520000, 76, 5118
522000, 77, 5169
524000, 71, 5165
526000, 69, 5157
528000, 70, 5084
530000, 75, 5192
532000, 77, 5071
534000, 76, 5157
536000, 60, 5081
538000, 73, 5151
540000, 75, 5119
542000, 62, 5196
544000, 69, 5024
546000, 65, 5060
548000, 63, 5013
550000, 66, 5109
552000, 64, 5024
554000, 75, 5033
556000, 75, 5066
558000, 66, 5064
560000, 68, 5086
562000, 67, 5157
564000, 63, 5188
566000, 73, 5164
568000, 66, 5101
570000, 67, 5026
572000, 65, 5097
574000, 60, 5167
576000, 69, 5019
578000, 63, 5097
580000, 75, 5097
582000, 62, 5091
584000, 67, 5196
586000, 60, 5076
588000, 63, 5107
590000, 63, 5177
592000, 75, 5161
594000, 78, 5017
596000, 79, 5193
598000, 64, 5185
600000, 73, 5035
602000, 75, 5132
604000, 75, 5082
606000, 67, 5000
608000, 62, 5042
