PH, moisture
82000, 75, 5033
84000, 77, 5131
86000, 62, 5185
88000, 68, 5085
90000, 66, 5167
92000, 73, 5154
94000, 65, 5080
96000, 66, 5055
98000, 74, 5076
100000, 65, 5060
102000, 70, 5063
104000, 76, 5024
106000, 64, 5038
108000, 76, 5161
110000, 76, 5090
112000, 71, 5005
114000, 79, 5009
116000, 74, 5031
118000, 74, 5029
120000, 68, 5049
122000, 72, 5174
124000, 67, 5190
126000, 79, 5073
128000, 71, 5021
130000, 61, 5004
132000, 77, 5020
134000, 76, 5056
136000, 69, 5020
138000, 70, 5020
140000, 70, 5006
142000, 71, 5136
144000, 78, 5199
146000, 67, 5119
148000, 62, 5108
150000, 77, 5160
152000, 74, 5193
154000, 70, 5093
156000, 70, 5142
158000, 71, 5100
160000, 75, 5121
162000, 74, 5176
164000, 62, 5074
166000, 68, 5003
168000, 64, 5062
170000, 61, 5032
172000, 68, 5099
174000, 78, 5068
176000, 63, 5173
178000, 72, 5159
180000, 67, 5153
182000, 72, 5051
184000, 73, 5080
186000, 76, 5087
188000, 66, 5039
190000, 74, 5153
192000, 69, 5046
194000, 74, 5014
196000, 66, 5192
198000, 65, 5095
200000, 64, 5026
202000, 63, 5128
204000, 60, 5049
206000, 73, 5141
208000, 65, 5038
210000, 68, 5190
212000, 78, 5057
214000, 72, 5027
216000, 73, 5087
218000, 77, 5145
220000, 76, 5014
222000, 73, 5151
224000, 70, 5066
226000, 64, 5171
228000, 68, 5022
230000, 73, 5055
232000, 72, 5044
234000, 64, 5186
236000, 76, 5115
238000, 78, 5117
240000, 60, 5086
242000, 74, 5098
244000, 70, 5152
246000, 62, 5096
248000, 62, 5100
250000, 67, 5009
252000, 66, 5026
254000, 71, 5095
256000, 78, 5020
258000, 68, 5192
260000, 77, 5191
262000, 67, 5158
264000, 64, 5100
266000, 71, 5058
268000, 66, 5159
270000, 78, 5059
272000, 62, 5187
274000, 79, 5057
276000, 62, 5014
278000, 66, 5019
280000, 65, 5070
282000, 78, 5103
284000, 69, 5151
286000, 78, 5067
288000, 65, 5013
290000, 73, 5035
292000, 68, 5137
294000, 72, 5005
296000, 67, 5108
298000, 64, 5110
300000, 74, 5043
302000, 75, 5010
304000, 64, 5114
306000, 71, 5055
308000, 64, 5130
310000, 73, 5028
312000, 73, 5176
314000, 74, 5118
316000, 72, 5067
318000, 73, 5006
320000, 71, 5081
322000, 60, 5195
324000, 74, 5003
326000, 79, 5012
328000, 64, 5186
330000, 61, 5007
332000, 61, 5183
334000, 60, 5088
336000, 79, 5032
338000, 72, 5060
340000, 67, 5085
342000, 71, 5009
344000, 64, 5187
346000, 61, 5150
348000, 60, 5117
350000, 76, 5130
352000, 75, 5015
354000, 69, 5117
356000, 79, 5077
358000, 69, 5162
360000, 76, 5044
362000, 64, 5178
364000, 72, 5087
366000, 71, 5009
368000, 68, 5126
370000, 77, 5068
372000, 75, 5012
374000, 72, 5000
376000, 67, 5043
378000, 71, 5031
380000, 68, 5137
382000, 76, 5184
384000, 60, 5010
386000, 67, 5085
388000, 75, 5063
390000, 69, 5194
392000, 67, 5042
394000, 77, 5158
396000, 77, 5025
398000, 68, 5069
400000, 75, 5015
402000, 75, 5006
404000, 68, 5023
406000, 78, 5169
408000, 79, 5186
410000, 69, 5004
412000, 65, 5193
414000, 61, 5016
416000, 66, 5084
418000, 76, 5158
420000, 77, 5068
422000, 66, 5146
424000, 79, 5073
426000, 64, 5090
428000, 67, 5081
430000, 73, 5154
432000, 66, 5102
434000, 78, 5189
436000, 64, 5082
438000, 60, 5018
440000, 63, 5034
442000, 69, 5019
444000, 71, 5145
446000, 72, 5056
448000, 76, 5166
450000, 65, 5025
452000, 66, 5052
454000, 76, 5045
456000, 69, 5174
458000, 69, 5162
460000, 64, 5197
462000, 68, 5011
